"","kME1","kME3","kME5","kME6","kME2","kME4","kME0"
"ADAM33",0.114394629298909,0.692093610671658,0.573618618517821,-0.126232246978167,-0.498211383872157,-0.602137122490722,0.176056900688943
"ADAM8",0.0899526137201614,-0.19857590750988,-0.101599665241366,-0.0896671906218759,0.319807230737855,0.109230417577184,0.0293395253052802
"ADAM9",0.569208102792124,0.0113442511417207,0.343376083876584,0.0772670459582339,0.0210941224150443,-0.0223965781867795,0.565605997989847
"ADAMTS1",0.158709996188861,-0.556622152363449,-0.260714534127731,0.134992763892923,0.363640512642388,0.580655974450692,0.0798990736861101
"ADAMTS10",-0.0766358608983352,-0.803207760392808,-0.597239990738447,0.149694529020153,0.660513751473308,0.764161604670353,-0.115278574696098
"ADAMTS13",0.0512131437576857,-0.00503002820113512,0.0135734997089533,0.00189220446959962,0.0317830787095622,0.0246261668823216,0.0991782586399255
"ADAMTS14",-0.0342826303890974,-0.379656024552122,-0.2778852683384,0.0961555236522245,0.328672708592163,0.381229449120813,-0.057835646400967
"ADAMTS15",0.277794079378151,0.512908126732584,0.515564837347113,-0.127032186310488,-0.313046971691907,-0.476947328339888,0.339650009459927
"ADAMTS16",-0.0635655179004283,-0.35922861868451,-0.250677678049114,0.167942315240109,0.17938950994173,0.508471902731754,-0.0428332005739185
"ADAMTS17",-0.0172400679994897,-0.168234244913849,-0.137711910605903,0.106673706931853,0.210024857086539,0.183843284514008,-0.00944979337581102
"ADAMTS18",0.0470914091456711,-0.551261050029622,-0.307381992484441,0.243067765937331,0.339466707330204,0.662655764776713,0.0420433512461161
"ADAMTS19",0.128374148240567,-0.606988671090231,-0.285867408955283,0.28257663137249,0.347149566189569,0.74822396999057,0.0771183636117993
"ADAMTS2",-0.0939715346841923,0.595988823084176,0.352899701056337,-0.119325477819224,-0.449663008732541,-0.51264226662153,-0.0599796307299256
"ADAMTS20",0.134861499867375,-0.716436134756694,-0.379206027948347,0.297271946396839,0.482315225874846,0.797613681480429,0.0510968046498079
"ADAMTS4",-0.324643544959334,-0.455889124886989,-0.580407119139297,-0.170134076848849,0.680606392564031,0.253067337680248,-0.254768627030791
"ADAMTS5",-0.0966805261457608,-0.744507958622655,-0.557985859639105,0.157829464972159,0.528830177156946,0.821838604220038,-0.144145587951634
"ADAMTS6",0.253321130822797,-0.109662048834535,0.0654793208045931,0.0133377525097132,0.178453390317402,0.0510079039283172,0.245805656677178
"ADAMTS7",0.337501738035975,-0.214355521209638,0.084253708974903,0.168737810653252,0.186857216286493,0.254126598524847,0.249906658112781
"ADAMTS8",-0.0938929606901057,-0.465440354224445,-0.377590404006258,0.109050655899649,0.316748193306525,0.532643970821041,-0.0953799822328776
"ADAMTS9",-0.131650263612131,-0.7095218461588,-0.547079428668875,0.183228349267125,0.443779693608489,0.818999916367863,-0.190417137940665
"ADAMTSL3",-0.144395187084233,-0.526548771113553,-0.418327193018624,0.170649207724147,0.290899380479555,0.643338622296415,-0.166075128505298
"ADAMTSL4",0.585377985033985,0.0633535143730977,0.398188077853641,0.060159776873459,-0.0299095092090755,-0.0366839547072758,0.593287500924404
"ADAMTSL5",0.259947773351676,0.122794487436483,0.262432643784104,-0.0473885440654092,-0.053232390980597,-0.0992699253811684,0.354819662538924
"ADAP1",-0.249842194698966,-0.356402199670705,-0.435480443793624,-0.142891237954228,0.548852619250552,0.210731164592575,-0.253090967201108
"ADAP2",-0.0804367690732489,-0.762972561916811,-0.588795468738416,0.0956289969423614,0.693763826891989,0.649718889600676,-0.115615877587923
"ADAR",0.24327952809285,0.103978643765971,0.233586999738167,0.0451379076725598,-0.0522664377248778,-0.104777099738833,0.276892689950203
"ADARB1",0.454629875664689,-0.130611956593936,0.198008921602587,0.0259403147004365,0.191295565970462,0.106298905692303,0.570737607307814
"ADARB2",0.181881655875942,0.818776713912788,0.704834801507356,-0.0290441106412008,-0.698473008871805,-0.639829241612485,0.233148161508273
"ADAT1",0.684169660450257,0.177478435609723,0.543594306749102,0.144192231005035,-0.135647809787901,-0.107712315533649,0.620929853007382
"ADAT2",0.734089075419407,0.188302010584317,0.569498524660785,0.0756418312702212,-0.110424181065532,-0.143630528287553,0.600492294183579
"ADAT3",0.460591597309923,-0.121698822889796,0.168171814405402,0.0618538373700064,0.240620813268825,0.0713860092220853,0.51294652386688
"ADC",0.321546184276206,0.31582643552248,0.427508225830749,0.0240702219288418,-0.301470380626435,-0.233931337791665,0.392064528153397
"ADCK1",0.42437492515275,-0.0161858209350615,0.245091148380034,0.117015933110673,8.87652191082808e-05,0.0369650096121945,0.385161688926763
"ADCK2",0.495207529922198,-0.060693486234087,0.28385838207692,0.0296646926468995,0.085154913617042,0.0572982801497385,0.554344089617013
"ADCK4",0.476795744096531,0.0238439392079345,0.332317021168704,-0.0101467828783563,0.204981840373254,-0.0627024944066989,0.428921262355256
"ADCK5",-0.263960723201207,0.0727067492170307,-0.133120688201896,-0.109815438802747,-0.0724335940412313,-0.0605232330850686,-0.177538083634835
"ADCY2",0.115084310774607,-0.406359412723025,-0.169533437772894,0.172387383091841,0.287477134074341,0.528527651835325,0.109177849875229
"ADCY3",0.00642860912629948,-0.20215202878105,-0.124975823196869,-0.0219283745315293,0.225037638825298,0.116947584369902,-0.02801740708733
"ADCY4",0.11523085692224,-0.642592573104695,-0.367146300619982,0.163083872487117,0.617656199131353,0.580380940812462,0.0626175844041718
"ADCY5",-0.131322637394179,0.769676885841602,0.440790965390703,-0.172723851098985,-0.599738254383709,-0.664113082534325,-0.102946911248803
"ADCY6",0.0844685331069991,0.130287897593473,0.134068947765958,-0.0610949255869381,0.0178889689792308,-0.133449784007701,0.109752351276561
"ADCY7",-0.290935782903823,-0.726765664188597,-0.723373342383029,-0.00464574097457635,0.777072804732795,0.551182245970034,-0.308172394892221
"ADCY8",0.0363298433735929,-0.620242420596304,-0.367906127781604,0.282818511882938,0.384590878914118,0.764263014238367,-0.0363519945843077
"ADCY9",-0.354435033969358,-0.186638934699497,-0.375845616221699,-0.124665620949111,0.281191004660185,0.122057154352774,-0.396397748808409
"ADCYAP1",0.105721347360147,-0.701711066620792,-0.391164223252206,0.248715829576286,0.489593103692918,0.792964554714848,0.0400638082661437
"ADCYAP1R1",0.283991826344484,0.525816439218108,0.56007778187582,-0.003335173602241,-0.397267722562885,-0.410325995525368,0.261669245558079
"ADD1",0.0239088204332214,0.0494295674250721,0.0285558637027587,-0.075356871556699,0.00452642635207754,-0.0604783405952534,0.13184501512948
"ADD2",0.348697598427373,-0.0410262246479685,0.209212722106933,0.102999361397218,0.032263936478907,0.0686700914965629,0.420146757659767
"ADH5",0.543512560175576,0.14137361204975,0.436728759004823,0.0437706407666806,-0.0640495860675504,-0.124776189656613,0.588136558021311
"ADHFE1",0.158885964915737,-0.044932339935193,0.0749580959957574,-0.144619005201193,0.279647707287596,-0.0563974166541395,0.165516264596956
"ADI1",0.413566731422031,-0.00100438039490867,0.232437598633642,0.0123511329041994,0.195730358426918,-0.0435509022887436,0.403335969256265
"ADIG",-0.0727641580493992,0.318907404158376,0.172202247434217,-0.0320566500347659,-0.307342654735574,-0.301149363406875,-0.00662600818639852
"ADIPOR2",0.446454943031913,-0.0366014466265604,0.222314071421759,0.0108109094920237,0.06392968392234,0.000796161271082634,0.353085207230173
"ADK",0.824230040997763,0.0256809737073171,0.520627998843488,0.130078459954095,0.00802115866723531,-0.0090421328411208,0.738066851107842
"ADM",0.237743419464542,-0.215387347893217,-0.0311762720294026,-0.232176039714184,0.457276202463943,0.0394642959337488,0.244981404094411
"ADM2",-0.246112004313225,-0.194953891502728,-0.303504759976179,-0.0335753919706775,0.339497233526702,0.0802951777370702,-0.221295897372462
"ADNP",0.184244013710007,-0.321667370619327,-0.111471103204363,0.0736695912342567,0.470461944062915,0.221531885057944,0.149218821925142
"ADO",0.62861313484887,0.210052202389008,0.594335507246841,0.247284862997395,-0.168619715945374,-0.103652973717709,0.623179710084247
"ADORA2A",0.365602301328605,0.322252645497026,0.509532419589915,0.187054867196143,-0.510330652575456,-0.112953876334187,0.392951767226009
"ADORA2B",-0.24155124297666,-0.740876895051992,-0.667827311352663,0.0052934539959902,0.711466860568335,0.575156062750838,-0.259212260644344
"ADORA3",-0.249542300745684,-0.840223002390258,-0.757805397892184,0.081829274942162,0.756960364831334,0.704214362084578,-0.287287840445802
"ADPGK",0.627124285403482,-0.0537003086783897,0.385616319613358,0.179270056624029,0.0331872397061312,0.101687475886805,0.563641035376678
"ADPRH",0.14726217465137,-0.609289471382181,-0.369434000396229,-0.00218666357631426,0.738980004558659,0.422768010332163,0.126308689399705
"ADPRHL1",-0.194032810754032,0.494504700374541,0.202070206291685,-0.139437758904706,-0.332071162300085,-0.436222546320133,-0.177263424020507
"ADPRHL2",0.159413658403689,0.0206284942362952,0.0811295149378357,0.0292883362837232,0.0739487155492431,-0.0338496675794265,0.13326623589629
"ADRA1A",0.138903480647712,-0.64036953739319,-0.314203035542678,0.306147181049204,0.442452854001013,0.690348507089789,0.064177984601433
"ADRA1B",0.426486780327964,0.487357120977176,0.627393225253579,-0.00899701845681244,-0.357738286859679,-0.395790997200797,0.45165941328222
"ADRA1D",-0.155205928323213,-0.6925666738175,-0.54243846583604,0.243829270684661,0.421420228986549,0.820499722823931,-0.167933099695744
"ADRA2A",-0.13422927175395,-0.286804449108981,-0.288066334595522,-0.000267416373403361,0.188960098327761,0.326341895730827,-0.181829729011025
"ADRA2C",-0.0684418552228041,0.666798109945875,0.424914434291173,-0.0909638909714132,-0.546538493254031,-0.535562043459328,0.0585910663041264
"ADRB1",0.0500006929253573,-0.700134109843451,-0.414659151828226,0.210462120965869,0.495449364375344,0.717397136794754,0.00606060270981699
"ADRB2",0.466579017636452,0.123852356089876,0.368155928890573,0.0754516790163855,-0.0513804505598909,-0.0998638018213505,0.460356144785094
"ADRB3",-0.261381074623697,-0.485736477474692,-0.460169886817808,0.18340923469954,0.25404723150938,0.616011241602362,-0.241935698993536
"ADRBK1",-0.284882002572898,-0.565507543466662,-0.63905809667231,-0.180293765599979,0.815324323212286,0.328938879581959,-0.30358382365493
"ADRM1",-0.225667427012214,0.143384364900078,-0.0787979998785246,-0.170977637860677,-0.0972510123562045,-0.159914816451017,-0.131255737565983
"ADSL",0.621830896120865,0.325477597210263,0.644230421207273,0.10837622206339,-0.35794339499305,-0.224412497807481,0.626745946739531
"ADSS",0.567221529988918,0.144169031404105,0.465804300305881,0.13038089705149,-0.0925951015641061,-0.103210621767158,0.655432127731297
"ADSSL1",0.166278870811018,0.609543050971802,0.540698489271415,-0.082339168109096,-0.490427542473993,-0.546853739621143,0.268001683700684
"AEBP1",-0.186991870694114,0.0468940529190734,-0.133077981574618,-0.146900750001197,0.209380381622915,-0.126215763515455,-0.0976250612610432
"AEBP2",0.457933321561652,-0.0298670443760992,0.295949078922019,0.166817772855565,0.0329373780044058,0.0722523314936351,0.557505752344757
"AEN",0.560923957918207,0.191327206758415,0.542065263193221,0.183247847792394,-0.304004085712375,-0.0706690031802209,0.489984214275938
"AES",0.547401142554324,0.207382373999935,0.524797590142843,0.122182512086412,-0.264559507143282,-0.124004265046802,0.532344703400935
"AFAP1",0.16230894966574,-0.0611191963993573,0.115501322500228,0.333016490435482,-0.111900045057983,0.219259342899892,0.129685825368415
"AFAP1L1",-0.0934221234456219,-0.629626400889002,-0.475693023459946,0.153831429856575,0.468007601143778,0.66721284608551,-0.0712283497256831
"AFAP1L2",0.0645450310732992,-0.605064575326961,-0.384071768049333,0.0383415865389367,0.589155192698202,0.513514640692912,0.00151312525318834
"AFF1",0.418815545494809,-0.243703809509385,0.0617711616725084,0.063731073937193,0.206411327767032,0.224830635344223,0.357199243022823
"AFF3",0.152764764171908,0.231237988177735,0.275818233573569,0.0821996957980787,-0.223864862521812,-0.179365557018923,0.147785841700417
"AFF4",0.509897985642107,0.0677885997602428,0.366805472118819,0.101170359481363,-0.0389566816919108,-0.03464413196089,0.520651711812836
"AFG3L1",-0.112675733954647,0.583522885094678,0.365439870427234,-0.0287417583016481,-0.606546502246089,-0.409083817158562,-0.00257472813482312
"AFG3L2",0.380864976073807,0.128163557816578,0.330298763584627,0.0228210228034093,-0.0606700718027213,-0.0876109618519037,0.640846685180688
"AFMID",0.609946647944571,-0.0494120676647942,0.352456454292948,0.039916745982486,0.161480051434464,0.0336712541177912,0.5294714016989
"AFP",0.284333700034812,0.656645675719187,0.6599599219842,-0.0441154037931143,-0.483515799305335,-0.568714583290615,0.296270372165629
"AFTPH",0.392407934659239,0.100741155038675,0.307475399502447,0.0440984151820011,-0.0979796136142264,-0.0825212005081247,0.374174886753259
"AGA",0.58350179194803,-0.0577040076024675,0.328870007100104,0.0675352590928741,0.137378595554412,0.0240250538326588,0.547012198482028
"AGAP1",-0.0503742704468416,0.57973797266111,0.357158381674283,-0.0733790277183159,-0.489145337264087,-0.41464236298262,-0.013948912298591
"AGAP11",-0.222848024517474,-0.744051345240885,-0.638236086206263,0.0737843804470517,0.637089022613895,0.621337914574169,-0.285964135092752
"AGAP2",-0.257977013026517,-0.248079392938942,-0.324941165368061,0.0729232819533303,0.276855006219517,0.166770348800531,-0.274499279786192
"AGAP3",-0.206314717948741,-0.531587150627821,-0.538856236738839,0.0273412400480462,0.558836791721145,0.460648759922554,-0.0756278990798169
"AGAP7",-0.318738716928325,-0.216208512496696,-0.375097013681839,-0.102054852371811,0.249793092029985,0.113881070665919,-0.25474027137591
"AGBL2",0.0849292240984927,-0.298649128860899,-0.183990627454602,-0.0211848686651035,0.386478755288685,0.189159451896065,0.140988257402478
"AGBL3",0.73412042973236,0.103234479670118,0.535339557896201,0.112689554976748,-0.0402100860394042,-0.0616933944830606,0.688507546945284
"AGBL4",-0.0178434312191303,-0.0510981473085855,0.00732192267340879,0.185216811461733,-0.096610544290337,0.273563901142318,0.0263507025276129
"AGBL5",0.58132743444186,0.132608269271229,0.435847446261977,0.0728007278679138,-0.0944157185834366,-0.113458528708848,0.455862022354715
"AGER",-0.548811492750989,-0.139160620136095,-0.477736015255961,-0.165409411408182,0.146281264684039,0.0718565629721451,-0.44420897759246
"AGFG1",-0.0586087971951094,0.448680677914721,0.305344228221561,-0.0353547591380776,-0.496055179956545,-0.302885206105019,-0.0338559704914788
"AGFG2",0.522581542300193,0.176238824109718,0.449284864519974,0.0616293872280883,-0.0925151771975647,-0.147708517151693,0.493503943831848
"AGGF1",0.57426835375965,-0.0510651683752764,0.336602548857329,0.126196933484277,0.0237170305666286,0.0817687538274458,0.582954878331577
"AGK",0.556984601631797,-0.231791129863515,0.19384081647997,0.0593407172015435,0.303776536267249,0.176412908137278,0.437307617227798
"AGL",0.0597464043610874,-0.410481912683783,-0.271190884606723,0.00602798573993025,0.489073372392557,0.318557368383064,0.0712524285458614
"AGMAT",0.37997232552823,0.209343710778491,0.411734339806796,0.0382637430615318,-0.175003537173821,-0.164032062744758,0.353869466939853
"AGPAT1",-0.288429568345387,0.0331323355375624,-0.194681870646047,-0.116990362917178,0.0278590433270614,-0.0485196395767414,-0.273476605419615
"AGPAT2",-0.10683635553588,-0.55035177949199,-0.508946074571863,-0.186314128100708,0.817768635424246,0.305431075120633,-0.0666318166469939
"AGPAT3",-0.604241285785173,-0.287848528049266,-0.632214419210767,-0.162506473026628,0.286024895190633,0.221283020062689,-0.548564579117027
"AGPAT4",-0.0655498566267069,-0.609115281096653,-0.52382728183588,-0.0638512248978521,0.796796351825571,0.404970453527199,-0.117340559009361
"AGPAT5",0.205148461064856,0.617914710092596,0.536757282168551,-0.14209475132498,-0.466030741291713,-0.551593118231046,0.23249972139561
"AGPAT6",0.133944231966321,-0.449337539284433,-0.194091095537868,0.202775688622568,0.294871514129971,0.458667504267675,0.0982047239652614
"AGPAT9",0.570496473350507,0.0431778835607087,0.375447176893091,0.0846463716279187,-0.0227203946331718,-0.0197751347347313,0.515727012914084
"AGPHD1",0.440916089533399,0.0970605279695402,0.339729384572276,0.088159214473612,-0.0767273020101668,-0.0623317248120359,0.388699211898126
"AGPS",0.250131935129352,0.268727033124489,0.322782390100147,-0.0673480340611376,-0.17518787636946,-0.254759981727922,0.302538311558172
"AGR2",0.0433565872518534,0.403399248684754,0.31302323018701,-0.0588039631526015,-0.252133539177039,-0.381187800388814,0.112543872964875
"AGRN",0.451173512022098,0.301561339217049,0.516200226659896,-0.0426839811544176,-0.105951118711855,-0.2900434158633,0.509272699286369
