sample_id,ME0,ME1,ME2,ME3,ME4,ME5,ME6
GSE84727_100973330060_R03C01,-0.0215657887694754,-0.0176483302213285,-0.0070160605072044,0.0039083437819502,-0.0164328767752063,-0.0171903763719528,0.0042290496664094
GSE84727_3998567013_R03C01,-0.00366716542838,0.0057371375007166,-0.0082672066369115,0.0045907555291193,-0.0158221853104438,0.0084534992914038,-0.0029111039762926
GSE80417_9829119189_R06C01,-0.0050487911088975,0.0091539857083209,-0.0018031620587611,0.0133275860463161,-0.0162039666971587,0.0109356712215156,-0.0553016175104597
GSE147221_200049730086_R05C01,-0.0417733363616634,-0.0095828497293854,-0.0200998438077605,0.0138047011811306,-0.0229585727438572,0.0018688089392391,0.0352525163785558
GSE152027_3999002034_R06C01,0.0231956590412872,0.0296532390446489,0.0010269034744248,0.029339445556916,-0.0277382651737309,0.0370868670063388,-0.0164078602951553
GSE84727_3998568010_R06C02,-0.0077250811258821,0.015468796360796,-0.0163768810875384,0.0125203699788412,-0.0118049891881757,0.0124081587537357,0.0274225487394299
GSE147221_200090280119_R06C02,0.0132928915938611,0.0158709207349384,0.014683591750399,-0.0050211176046562,0.0044283819213741,-0.0012691768050843,-0.0176126126889925
GSE147221_200090280128_R04C02,0.0258669162711557,0.0294873130101274,0.0151591165559462,-0.0043545417813615,0.010484329193256,0.0204513233596421,0.0437429686413776
GSE84727_3998998037_R04C02,0.0454757099173416,0.0326656922779122,-0.0347856889281774,0.0253878182307264,-0.0051911577591656,0.0447308401284002,0.0081832193443326
GSE80417_9971851066_R06C02,-0.055975809310052,-0.0454857670506085,0.0127975126634372,-0.001641045740967,-0.0069040628017234,-0.0402131799782374,-0.041797871367495
GSE147221_200049730089_R03C01,0.0103072224088317,0.0146359321819254,-0.0289744267379655,0.0269066507967752,-0.0053781421721573,0.0285849835834164,0.0148164710455293
GSE80417_9980092098_R03C02,-0.0019622262271631,-0.0028331547023943,0.0129031003628881,0.0181039243855503,-0.0169903787146897,0.0094247469963642,0.0105280184483758
GSE84727_3998567013_R04C02,-0.0084093749723571,0.0005058352366434,0.0312257311935844,0.0077148571284497,-0.0224521081812406,-0.0060388489539418,-0.0174605589049968
GSE84727_3998928014_R02C01,-0.0413991413536035,-0.0391115431012385,0.0034108992997986,-0.0480429213339134,0.0570053303870508,-0.0599280806750324,-0.0039919959866778
GSE80417_9806233007_R05C02,0.0323839406376912,0.0478039898436778,-0.0086188706933946,0.0117681600010684,-0.0080757004140924,0.0339122346189424,-0.0267942193570181
GSE80417_9806233034_R05C01,-0.0360942044136276,-0.0293043056514087,-0.0021668836791233,0.005073054102024,-0.0060644020795277,-0.0147036736935292,0.0501683635773684
GSE147221_200397540086_R03C01,-0.0183114601711642,-0.0216967961920031,-0.001414360333752,-0.002965553261515,0.000377819909967,-0.0159569077936421,0.0136002194051206
GSE84727_3998609042_R04C01,-0.0172386755490354,-0.0244747298187705,0.0043731361480529,0.0155092303057989,-0.030696514472577,-0.0071092416724341,-0.0256241898921009
GSE80417_9980092060_R03C02,-0.050068920461724,-0.0573098518532348,-0.0113343369600094,-0.0279306074882244,0.0365997101785431,-0.0518792124571641,-0.0177462535689012
GSE80417_9806233018_R03C01,0.064960241257432,0.075770430949238,0.0624259719133076,-0.045486637835444,0.03461287456032,0.0040226463748967,0.0247677670571325
GSE147221_200379120133_R05C01,-0.0005267963910647,-0.0020663693875318,-0.0239729636847004,0.005044818884246,0.0158337154542481,0.015789295440323,0.0374896158791506
GSE84727_101103430075_R04C02,0.0129670751939711,0.0080983222666008,-0.0135710488641091,0.0361286387773636,-0.0343912702421549,0.0232172315980592,-0.0710760437089432
GSE152027_10005839151_R03C02,0.0239714506899392,0.0346327427981677,0.0706301745051253,-0.0666234226308303,0.068294374401961,-0.0279572378835528,0.0343704728660351
GSE147221_200397540049_R03C01,-0.0227060807931369,-0.0363250322005773,-0.0224718531731909,-0.0099476036010838,0.0363314142481938,-0.0230447124732833,-0.0055030494031787
GSE84727_100973330068_R02C02,0.0440536445909563,0.0575433797837433,0.0011092360562413,0.0205848806165137,-0.0239435337236942,0.0475953555787298,-0.020383926890124
GSE84727_3998567086_R04C02,0.0074614807839115,0.0031845525748248,-0.0216754759584633,0.0183516250277478,-0.0167620167313416,0.0078171675125316,0.0249200332985297
GSE147221_200090280030_R04C01,0.0034349505178385,0.0005490022024615,-0.0065649654147262,0.0133379230369762,0.0042984109565952,0.0104442337305191,0.030154989706063
GSE147221_200379120154_R01C02,0.0251563178770439,0.0221667730971664,-0.0219295552904095,0.0106419303023889,-0.0119076767454755,0.0195340045970623,0.0127448556031914
GSE80417_9741950169_R01C02,-0.0157187195017381,-0.0166517701055699,-0.0024558829793624,-0.0040010550092624,-0.009366956903089,-0.0098385675902912,-0.0576287329464703
GSE84727_3999215213_R01C01,-0.0118751919063805,-0.0240189729855295,0.0099261446693013,-0.0193125049664973,0.0329383292149594,-0.0273270645091314,-0.0105356118413351
GSE147221_200379120002_R02C02,0.0003893677016906,0.0175465276338398,0.0301467736005701,-0.0252454220771988,-0.0018657680554884,-0.0176198226832972,-0.0009073855652997
GSE84727_101103430060_R06C02,-0.0186924160986756,-0.0252643620816452,0.0392168574693498,-0.0400349887942174,0.0269804445389969,-0.0429894070410102,0.0125183103339763
GSE84727_3998998070_R01C02,0.0922138978952951,0.07762255413174,0.0075854184581551,-0.0149589625871666,0.0208704131420744,0.0388865371509958,0.0002488940263112
GSE84727_3998567026_R02C01,-0.0185572302118647,-0.0137574034363763,-0.0113475942234239,-0.0028083818579401,0.0133298284086374,-0.0090030350836565,0.0262048927711964
GSE147221_3998998211_R01C01,-0.0445317716959381,-0.0711641057927369,0.0559347824448685,-0.0806101564728943,0.0669283893431959,-0.099883917357389,-0.0006744998636637
GSE80417_9828653035_R04C01,0.0685176183352403,0.0624249918308583,-0.0165147196840931,0.0020519420265965,0.0055335571394155,0.0360774812628784,-0.03307753951572
GSE147221_200397540086_R04C01,0.0011946206355469,-0.0074558802890095,-0.0471021442628364,0.0244386442029087,-0.0062987257124532,0.0175825594281095,-0.0195501000022398
GSE84727_101103430073_R03C02,-0.0058158791858599,-0.0104630851498871,-0.0109330745553645,0.0051844823375248,-0.0117192364184282,-0.0069332758162933,-0.0348720975815607
GSE80417_9828653007_R04C02,0.0224671316786831,0.019884369090798,0.0089932302754706,-0.0070875344585264,0.0035327832467305,0.0181728515064645,-0.022070387837403
GSE147221_200379120042_R02C01,0.0419213670224047,0.0328421085068413,-0.0210347488423847,0.0108824241246596,-0.0064697559786424,0.0396246585325597,0.0197412622677996
GSE84727_3998567027_R04C02,0.004351017666054,0.0193643771862107,-0.0145601499335832,0.0260926472580004,-0.0320131382575089,0.0316814175777248,-0.002371837524006
GSE84727_3999215189_R06C01,-0.01542753576959,-0.0061264373297627,0.0358193899905568,-0.0513854379459142,0.0512162159455393,-0.0445871186540214,0.0226841583323658
GSE147221_200049730097_R03C01,-0.0021530467454225,-0.0054254383142188,-0.0192873163622054,0.0225846433476126,-0.0433728353865512,0.0117280512033772,-0.0121996771923878
GSE147221_200379120028_R01C02,-0.0010789684283252,-0.0166279393662289,0.0016791990084659,-0.0040161671478877,0.0215546674784284,-0.0004751430022006,0.0100677846443393
GSE147221_200049730087_R03C01,-0.0290106361522019,-0.0299929723523592,0.0266738425843481,-0.040726842287781,0.0243308053325745,-0.0515854130232503,0.0094473106362621
GSE147221_200379120013_R04C02,0.007486106599279,0.0020974127650365,0.00699560243418,0.0207829136103136,-0.0313490737983473,0.0166255592215439,-0.044032214322005
GSE80417_9980092051_R02C01,-0.025273033535955,-0.0207435243106531,0.027824381382161,-0.0226839243856867,0.0149788148894204,-0.0289980531273085,-0.0093701125598692
GSE80417_9980092070_R04C01,-0.0190792445083706,-0.0191497493354404,-0.03013871770907,0.0202394210022811,-0.0109200327639192,0.0077554238730313,0.0283762494790893
GSE80417_9992571046_R04C01,-0.0182154767030452,-0.0215501551027609,-0.0005189110803389,0.0107523313923005,-0.0044497384750354,-0.0058137177885822,0.0148074527169667
GSE152027_10005833054_R02C01,-0.0498486828599024,-0.0411777129676806,-0.0009045287109408,0.0098968507529464,-0.0192607403422456,-0.0213174884210509,0.0039683214755119
GSE84727_3998928122_R03C02,-0.0108296037332509,-0.0065114591308606,0.0436751199833144,-0.0349886018302986,0.0199750097151288,-0.0376359411187019,-0.0258703465661639
GSE84727_3998568011_R02C01,0.0183926939237291,-0.0009603058296586,0.0405096955148501,-0.0348284061219768,0.0416195410718455,-0.0129513151983403,0.025934958540356
GSE147221_200379120018_R02C02,0.0248125608894544,0.0216814659921245,0.0172940848228061,-0.0537952755509705,0.0582191893083087,-0.0102557479984362,0.0002324262459938
GSE147221_200049730098_R01C01,0.005087832248774,0.0056811755699039,-0.0221949914758753,0.0246817737878882,-0.0181172084216418,0.0223942009888777,-0.0078616943063954
GSE80417_9829119199_R04C02,-0.0163740125647022,-0.0185541767409793,-0.0150738028565129,0.0292116904717534,-0.0201913276944442,0.0129974761441953,0.0144015739513243
GSE147221_200379120132_R04C01,-0.0032826129876576,-0.0244066133913111,-0.0338024293320022,0.0374785422428726,-0.0278540088386655,0.012223597275548,-0.0139453923999211
GSE80417_9806233080_R06C01,0.0186090032359327,0.0409725952942206,0.0131769009374059,-0.0155074989206512,0.0013218118008485,0.0114097700152433,-0.0243952444195445
GSE84727_3998568021_R02C02,-0.0590818059814858,-0.041506077127218,0.014718285397118,-0.0114641145804916,-0.0013926394610266,-0.0337901283266475,-0.0243550055722886
GSE147221_200090280126_R05C02,0.0371705799105243,0.0478226903404856,-0.016087314429096,0.0267715132370601,-0.0237260588599458,0.052345095003578,0.0099872982512952
GSE147221_200379120057_R05C01,0.007506858622482,0.0157784421001205,0.0180050409723427,-0.0208872880077908,0.0078035522519373,-0.0068830513408447,-0.0073481839392029
GSE84727_101103430063_R06C01,-0.0195876116240105,-0.0317368126138047,0.0027867572655246,-0.0068307125594237,0.006242103834021,-0.0267543939773759,0.0112219112151335
GSE147221_200049730087_R04C02,-0.0030217421781131,0.0050604516270841,0.025503164858547,-0.0060096680207185,-0.0045909923029566,-0.0019377799107028,-0.0273674683651461
GSE80417_9829119189_R05C02,-0.0486139097887673,-0.0357217758022939,-0.0165454808737359,0.0163874150113918,-0.0138054159729415,-0.0105588193000254,-0.0148031162540851
GSE80417_9806233078_R06C01,0.011175335202252,0.020285064859154,0.0044265979813487,-0.0035242835010584,0.0061582422182309,0.0100309550219299,0.0338906232204774
GSE147221_200379120008_R06C02,0.0583501888577812,0.0441134754343405,0.0157972902393027,0.0072760216659922,-0.0071455892077634,0.0355014011815484,0.0251568511284511
GSE147221_200049730089_R04C02,-0.0215667678102974,-0.0050846438760771,-0.0127885010841915,-0.001900162418271,-0.012345843608157,-0.0056079898557356,-0.0082651742714691
GSE147221_200379120030_R01C01,-0.0114518373240117,-0.0212033730041291,-0.0001986179192883,-0.0159900874776549,0.0278649326191057,-0.026524473397277,0.0026284089900661
GSE84727_101103430018_R04C02,-0.04638616155907,-0.0472344067396956,0.0053066038890917,-0.0355985570802209,0.0416807719553849,-0.051040400316138,-9.45052118674006e-05
GSE80417_9980102014_R03C01,0.030742381285974,0.0166363596824601,-0.015933732537262,0.0137393824907542,0.0111851187360693,0.0234423580638676,0.004558691292351
GSE84727_3998568022_R03C02,0.008075843179448,-0.0086568794145572,0.006768881396124,0.0119273794712694,-0.0159121173563957,0.0003465391621452,-0.0289972601720411
GSE80417_9980102038_R05C02,-0.0300069880934838,-0.0495241055544181,-0.0060693796623245,0.0118861747633268,0.001261915947339,-0.0185098219256972,-0.0147320330766238
GSE80417_9980092131_R03C02,-0.0286613027259256,-0.0340392116121748,1.72275095326804e-05,0.0059718094051371,-0.0105207713556875,-0.0143670168098605,0.0153147243929611
GSE147221_200049730102_R03C01,0.0042554770202259,0.0087430076216066,-0.014101927056439,0.0022049408094614,0.0041875766052217,0.0009667479970562,0.0002615322376394
GSE80417_9971851066_R04C02,0.005750494327309,0.0216161325722338,0.0219701968551077,-0.0121802625464359,-0.0020095719093905,-0.0043385820957855,-0.0070238413840062
GSE147221_200379120008_R02C02,0.0334709254725556,0.0032559768791873,0.0095910385693486,-0.0039995775975084,-0.0028172843987226,0.0064711219373437,0.0158867203565805
GSE147221_200379120065_R03C02,0.0143249941543064,0.0198897772920645,-0.0114457653027226,-0.0095761512693832,0.02139971499718,0.0082733226802879,0.0102145526639464
GSE80417_9980102023_R04C01,-0.0152987497304175,-0.0225284091946729,0.0021244958621629,0.0002503013882489,-0.0159159160624219,-0.0161206857350513,0.0175909947424989
GSE147221_200379120028_R02C01,0.0043113715439419,-0.0051740455937636,-0.022570806640723,0.0289341282468493,-0.0201420631195734,0.024937879335601,0.0192414268715037
GSE80417_9878827118_R04C02,-0.0062228061919955,0.0066148529030621,0.022589707925015,-0.007703325146971,0.0046719265115709,-0.0190810563175126,-0.0168484577766284
GSE147221_200379120023_R04C02,0.0093761534189497,-0.0097994070587215,-0.0310900728677187,0.0199676052372519,-0.0145820635872077,0.0171978190410759,0.0053117666899299
GSE80417_9976861150_R03C02,-0.0215243478236669,-0.0351916411725108,0.016370646967921,-0.0164860073356249,0.0077888494410249,-0.0322167704651049,-0.0333154321250377
GSE84727_3998567013_R06C02,-0.0123119213561026,-0.0007614678348081,0.0289884203267276,0.0002901763831747,-0.0101984839004051,-0.0043936637382877,-0.0324447083278483
GSE147221_200379120017_R05C02,-0.0331632770263823,-0.0295521936914885,0.0656924423333062,-0.0556767134313742,0.0461704667267271,-0.0674905934704419,0.0295389515158598
GSE80417_9992571030_R04C01,-0.0038776485436287,-0.0054517978167298,-0.030648141411236,0.0194390199492423,-0.0093601077830619,0.009098328236263,-0.0003895113213181
GSE84727_3999215203_R05C01,-0.0039735873801323,0.0067902859074092,-0.0701944681319681,0.0427898869769441,-0.0433232480655153,0.0368166743259359,0.0155469821167285
GSE80417_9806233036_R03C02,-0.009468239564691,-0.0045176916491602,0.0163786814316483,-0.0204956896820877,0.016872157604197,-0.0174903389690181,-0.0102425424476288
GSE84727_3998567086_R05C01,0.0096076415959782,0.0137077549944539,-0.0245350842377116,0.0322201794995423,-0.0357404456084307,0.0290616233180354,-0.0039309620557176
GSE84727_3998609041_R06C01,-0.035233754153747,-0.0288420463347686,0.0275523419336956,-0.0525462331487957,0.0495806797953852,-0.0493381623606736,-0.0019607503529151
GSE147221_200397540049_R05C02,0.018632197565217,0.0152175935693109,-0.0359257978647348,0.0278926234038666,-0.0208545508177176,0.0303419880026635,-0.0132423770933533
GSE80417_9969489022_R04C02,0.0020667648344617,-0.0081168003205779,-0.0384223245263621,0.0386500430579134,-0.0248563494388358,0.0274395229977481,0.0047499232888077
GSE147221_200379120112_R05C01,-0.0517106750941657,-0.033781812230486,0.0270332939897543,-0.0149206757001499,-0.0068623057769324,-0.0344931619824383,-0.000919469369002
GSE147221_200379120009_R02C02,0.0423481630570793,0.0191040626350309,-0.0193981722077137,0.0316483586363621,-0.0152333924641971,0.0413322203146039,-0.0449325852449081
GSE147221_200379120002_R01C02,0.0335908291931199,0.0363540507127647,0.0191472407370664,-0.0094886700737116,0.0101785449459033,0.0155180003566435,0.0184468741183016
GSE84727_3998567013_R05C01,-0.0245241144328586,-0.0091878452090312,-0.0066527254187219,0.0022402460311658,-0.0234701876867824,-0.0060320635883632,-0.0254871875620896
GSE147221_200379120008_R01C01,-0.0036141555559681,-0.0232134602886758,0.0103796425192131,-0.0268495285104395,0.0174084233283704,-0.0313661928217153,0.0052939326421826
GSE84727_3998568012_R01C01,0.0308571546827332,0.0223627804280141,-0.0045620181368334,0.0125159039305016,-0.021947594724405,0.0168832489182658,-0.0015547430336112
GSE147221_200049730102_R05C01,-0.0242363083003038,-0.0101756072000014,0.0238831419179592,-0.0343983753193864,0.036036396113686,-0.0357112250787986,0.0154552035569173
GSE80417_9741779020_R01C01,-0.0095303045317695,-0.0117242558061023,-0.0130554029172602,0.0009334112595811,0.0120458125705162,-0.0043929138169951,0.0065962461902441
GSE80417_9806233080_R05C01,-0.0020706697074543,-0.0001337201812908,0.0156835941970968,-0.0079124693452575,-0.0002576092705418,-0.0075553073380326,-0.0009250313013532
GSE80417_9806233018_R05C02,-0.0112285494832432,-0.00209310448585,0.0307362043349987,-0.0433046568844815,0.0301848572963264,-0.0405273516988981,0.0029977777836917
GSE80417_9974366006_R05C01,-0.0141022875827929,-0.0322991876963728,0.0008487043923543,0.0328939769932227,-0.0304541205118355,0.0018638892908273,-0.0099301035974725
GSE84727_3998609023_R01C01,-0.011932228247801,-0.022428396821808,0.0208954522387206,-0.0452968476793996,0.0391895600978166,-0.0341876522082038,0.0111762949671516
GSE84727_3998567069_R01C01,0.0216540327707982,0.0210079892946077,0.0259750332990098,-0.0527483234671966,0.073716673956113,-0.0108780519778669,0.0015810360141536
GSE80417_9980102014_R06C02,-0.0100238864056816,-0.0132099762611351,-0.0117427816046354,0.0126384035822344,-0.0210492595105163,0.0013404220906819,0.0048793120414398
GSE147221_200379120154_R02C01,-0.0190195437240983,-0.0177305096060114,0.0329801321896654,-0.0069840473288065,-0.000669407420534,-0.0194608498736985,-0.027328085377928
GSE147221_200397540051_R04C01,-0.0103206959585826,-0.0131253690639211,0.0167184873575595,0.0191453429158087,-0.0191316804022289,0.0001169829751208,-0.0306361347225016
GSE84727_101103430134_R01C02,-0.0069969204667249,-0.023231372275992,0.0352250367692594,0.001237592839679,-0.0357974805576371,-0.0205137994628461,-0.0360481146335525
GSE84727_3998952104_R01C01,-0.0330977937581056,-0.0263092960672438,0.0161380280262768,-0.0357116269611152,0.0425927422025228,-0.024944774487221,0.0209451445329197
GSE84727_101103430016_R02C01,0.00793409756992,-0.010006230202751,-0.0150678054643129,0.0439924514111306,-0.0436495057849076,0.0232797614680034,-0.0238804530724625
GSE80417_9992571046_R04C02,-0.0095320527642904,-0.0143986880682523,-0.0017677349884747,0.0100298856540996,-0.0202496949766154,-0.0047359985913064,-0.017397915715035
GSE147221_200379120018_R02C01,0.0194172186531535,0.0115141677626129,0.0133139972465595,-0.0282999392762418,0.0149636875259054,-0.0149745579576069,0.005655530234461
GSE147221_200379120156_R03C02,0.0279592648633149,0.0241119447663458,0.0071315015803217,-0.0202749287969571,0.0191232455356983,0.0018020088657882,0.0230655302546982
GSE84727_3998579176_R06C02,-0.0230974136696945,-0.0101960313791545,-0.0292956524245849,0.0061902177247094,-0.0071276501432896,-0.0021829929417543,0.0095728633713572
GSE80417_9980092080_R06C02,-0.0138594494630323,-0.0125351686829406,-0.0230209750392064,0.0240004331021136,-0.0217631840509255,0.008347593190405,-0.0342977419805958
GSE147221_200049730087_R05C02,-0.0340456050868515,-0.0180024493305484,-0.0083867842624263,-0.0035670510047363,-0.0062737291257073,-0.0175288470861207,-0.0061353223481138
GSE147221_200090280066_R01C01,0.03228183997389,0.0221806452391091,0.007046471814154,0.0102649997337007,-0.0192860171267175,0.0225912208827444,0.0137801668049128
GSE147221_200397540051_R05C02,-0.0230930770847308,-0.0220315849524836,0.0180761131213015,-0.0113627824820451,0.0349723065134857,-0.0231729999236444,0.0254238585794473
GSE147221_200379120155_R06C01,0.0624113675418571,0.0701359969395873,-0.0239682571886291,0.0130054854154828,-0.0112063870721184,0.0503703722738293,-0.0025810562351768
GSE84727_3998567021_R06C02,-0.0324237438513623,-0.0232350374243605,0.0394020208393694,-0.0625738356613576,0.0696233517284186,-0.0578732661005111,0.0447147471738853
GSE84727_3998928013_R03C01,-0.0384757294593213,-0.0317786612508824,0.035534728487351,-0.0570078353987594,0.0486558530335125,-0.0675962900576881,-0.0028881094822209
GSE80417_9971851066_R06C01,-0.0109190596003312,-0.0053309464093947,-0.0085313613882953,0.0119479377876263,-0.0089933367233327,0.0042025976161256,0.0078350270075402
GSE147221_200379120008_R01C02,0.0395259143538151,0.0124884595216588,-0.0357994218167292,0.0351650993887847,-0.0265076320218779,0.0381270451337887,0.038543318880957
GSE80417_9980102038_R01C02,-0.0226596643268845,-0.0480907275788674,0.0174183134963839,0.0107512185004949,-0.0203700795988883,-0.0284949596371217,-0.0731427911431445
GSE84727_3998928122_R01C02,0.0311860948194318,0.0299744489734871,0.0088770916858927,-0.0259112532852441,0.0408114955400258,0.0112111234008975,0.0030212255183774
GSE80417_9969489022_R06C02,0.0290460817178593,0.0346510052458925,-0.0075865678296041,0.0051921872749755,-0.0004918863999422,0.0220763374394607,-0.0041411370360455
GSE80417_9969489001_R03C01,-0.0103514630387251,-0.0088543243064939,0.0207022804378143,-0.0150732100781429,-0.0055967847171087,-0.0234912814503017,-0.0279961837529483
GSE152027_10003885069_R06C02,-0.0001050277791848,0.0206024430363538,-0.0327647805393396,0.0199045955888331,-0.0126077210508569,0.0227863121331847,0.0320555854435918
GSE152027_10005839151_R04C02,-0.0010050950392101,9.6129682360567e-05,-0.0176778941941874,-0.0023099469173251,0.0223998905982121,0.0073280007089761,0.0252033170329873
GSE84727_3998567004_R01C01,-0.0128900020341152,-0.0026990271470082,0.0053743846543696,-0.0200108711439095,0.0316250873451055,-0.0132479445268021,0.0413845693544791
GSE147221_200049730086_R05C02,-0.0275585765011483,-0.0010410890963735,0.0461639388160285,-0.0207841188200295,-0.012760833034859,-0.0427836113175066,-0.0692546388828498
GSE84727_3998568022_R06C01,0.0223314262642675,0.0094199339442229,-0.0065433012517385,0.0279087668792646,-0.0226942501477789,0.0152170882250086,0.0042794685432629
GSE152027_3999095155_R01C02,0.022742332033802,-0.0060596130190512,-0.0151075082418777,0.003216912395895,-0.002264102410417,-0.0063284371269982,0.0113538949370331
GSE84727_3998568011_R05C02,0.0358611197395026,0.0183547898517044,-0.0047440414855653,-0.0155449661779377,0.0228840944713358,0.0094578348483058,0.0342837385606101
GSE147221_200379120017_R06C02,-0.0047337954931341,0.0001458476519951,0.0119551926712285,0.0081862767005113,-0.0094830985743275,-0.0006994858030527,-0.0308040757946113
GSE80417_9806233036_R06C01,0.0063480954148291,0.0188230834785922,-0.0060718159898194,0.0076651325951284,-0.0179851435285156,0.0217684241513217,-0.0125268022391972
GSE152027_10005839164_R06C01,-0.052820110712043,-0.0378984192513539,-0.0115764467296387,-0.0185272512892922,0.0223203584500111,-0.030681438033806,0.0031557573451277
GSE84727_101103430060_R04C02,-0.0195365088464777,-0.0372265082375299,-0.0127306494142692,0.0065499036003366,-0.0097772224818708,-0.0124560365990308,-0.0067232398795416
GSE152027_10005839158_R02C01,-0.0151676700695026,-0.0123966765070522,-0.0240036033541057,0.024717816087681,-0.0232153040050469,0.0132943226884041,0.0118782976373834
GSE147221_200090280066_R05C02,0.0013534967407705,0.0053987757936242,-0.014813993361852,0.0022468381356722,0.0202616585408301,0.0196587946695341,0.0220742700093307
GSE84727_3999215213_R01C02,0.0127934190524884,0.0077594365552787,-0.0162656292440233,-0.0007227330509277,-0.0143224840031731,0.0090880069544073,0.0091787315045686
GSE80417_9806233078_R04C01,4.804546690686e-05,0.012715605954801,-0.0235231784079088,0.0204136972463085,-0.0242396625079897,0.0248207514263586,0.0053382570343002
GSE152027_3999078069_R03C02,3.90900539453088e-05,-0.0081923110778212,-0.0018131715718889,0.0056030315908935,-0.0091860790774503,-0.0120571834621667,-0.0442016257056086
GSE147221_200379120066_R02C02,0.0102707699475,-0.0041442210858553,0.0100772018878229,-0.000417327092406,-0.0152166314858447,-0.0041238120274086,-0.0133814864796763
GSE152027_3999002095_R04C01,0.0342957523883752,0.0361647372648672,-0.0009507184298335,0.0079473116215738,-0.0068353455853212,0.0353425261981315,0.0128265352283705
GSE84727_3998567064_R03C02,-0.0035144273058045,-8.582336408814e-05,0.0090821259222269,-0.0044077996002423,-0.0059523140252702,-0.0049370280370124,-0.0121146664153479
GSE80417_9980102041_R05C02,0.0095495405822617,0.0165669239053249,0.0091588633499342,-0.0450950300524662,0.083283171297094,-0.0178400208172857,0.0070996100465833
GSE80417_9828653035_R05C01,0.0159701410711483,0.0170457911525035,-0.0167183551602593,-0.0057896002765317,0.0168500189123948,0.0146059847094954,0.0127530440180247
GSE84727_3998609023_R04C02,-0.0030412414004155,-0.0015371027953768,-0.0437385964604419,0.0321082749752774,-0.0125289722305954,0.0277695691903055,0.0553390399399755
GSE147221_200049730117_R02C02,-0.0342323760201953,-0.0162419618882323,0.07740307210565,-0.030396941432349,0.011805072453794,-0.0484948461344257,-0.0438039030713909
GSE80417_9992571076_R02C02,0.0096543156354531,0.0163649684594439,-0.0039917571014641,0.0147528536812285,-0.0130058454651473,0.0192940527571219,-0.0208185962492229
GSE147221_3998998211_R03C02,-0.0063980382365749,-0.0267517453450342,-0.0526309744608492,0.0629954430935277,-0.0524681701064287,0.0244686944721213,-0.0039377930410919
GSE80417_9980102016_R06C01,0.0053765020680217,0.0106358408924678,-0.0387460289533714,0.0327315351170913,-0.0292815107820388,0.0300384129606196,0.0058665366453597
GSE84727_3998567030_R04C02,-0.0038408166446104,-0.0079040703358602,-0.0147828020373722,0.0011145396136702,0.0140074556882792,0.0058314610515598,0.0193143344862086
GSE80417_9980102014_R03C02,0.110719634358772,0.114074548426244,0.0268251226756419,-0.0314347529528421,0.0269721325856702,0.0228765185506606,0.016025528469836
GSE80417_9741779055_R05C01,-0.0006526737401386,0.0082598850768645,0.0264570138315095,-0.0314343918845256,0.034445610174537,-0.0094970609713419,-0.0049072717247842
GSE147221_200379120083_R06C02,0.0178664139756576,0.0228696381925305,-0.016790763594145,0.0292363844099164,-0.0272870450876996,0.0316899294594722,0.0099749576817655
GSE80417_9976861013_R03C02,0.0159634755818257,-0.002324862351985,-0.0412949656708144,0.0367296932189385,-0.0238001474798701,0.0292056731139449,-0.0250660592297031
GSE147221_200379120008_R05C02,0.0399928573093666,0.0281019461422774,0.0067925564782289,0.0134260224993219,-0.0094000105427846,0.0268753307741839,-0.0044385286212119
GSE147221_200049730098_R04C01,0.010274414217303,0.0196720749273372,-0.0185425792431971,0.0147108209779118,-0.010920781707017,0.0207294752556133,0.0155040149022135
GSE80417_9971851057_R02C01,-0.0198490957313151,-0.0212602146453348,-0.0047005840458584,0.0162157445216692,-0.0171327872483991,-0.0025399264644002,-0.0379069828851216
GSE80417_9980102041_R05C01,-0.0049902441642283,-0.0023483578575689,-0.0533650498267667,0.0324645414601764,-0.0268423452978325,0.0271036416885169,0.0257205237985411
GSE80417_9934089078_R04C01,0.0360177576557388,0.0395963891209737,-0.0367048383884929,0.0284570599573824,-0.0088102463907401,0.0427472587670376,0.0233516115480369
GSE147221_200379120030_R02C01,-0.0339849119657377,-0.0379564099374419,0.0218865908529433,-0.0230557491401262,0.006912262655203,-0.0406962044704378,-0.0187287981657208
GSE84727_3999215213_R03C01,-0.0154164056967929,-0.0191217478411913,0.0169785080724404,-0.0291203558503805,0.0260043721825129,-0.0393990841326575,-0.0357286449833892
GSE147221_200379120030_R05C01,0.0054856680770067,0.0024542366371198,-0.0195603625242749,0.0351088554540468,-0.0278798603860499,0.0220662366746303,-0.027720549585682
GSE80417_9980102016_R03C01,-0.0094486466052897,-0.0139409188730097,-0.0622655617245533,0.0370185881345093,-0.0183617105409626,0.0219769205516473,0.0398440613243656
GSE80417_9828653035_R04C02,0.0329083500155628,0.02586169771991,0.0320290462182118,-0.0286484939209947,0.0180018845969037,-0.0123391299252035,-0.0148569225220675
GSE147221_200379120017_R05C01,-0.0287818103339903,-0.0298247878184421,-0.0308345239284375,0.0034891069300428,0.0024033629106866,-0.0095876223298707,0.0451679840422773
GSE84727_101103430168_R04C02,-0.01168898903182,-0.0211049596700156,-0.0194179513819607,0.0509849973440985,-0.0511342257788941,0.0237717433390627,-0.0364431796242996
GSE80417_9829119225_R05C01,-0.0008669465406419,-0.0036957794884429,-0.02393681379434,0.0223098028024537,-0.0291653412505138,0.0159022109189291,0.0003199789483372
